I Wanna Be Bad,Willa Ford,84,2001
Don't Happen Twice,Kenny Chesney,85,2001
One More Day,Diamond Rio,86,2001
I Wish,R. Kelly,87,2001
It's a Great Day to Be Alive,Travis Tritt,88,2001
I'm a Thug,Trick Daddy,89,2001
Here's to the Night,Eve 6,90,2001
You Shouldn't Kiss Me Like This,Toby Keith,91,2001
Get Over Yourself,Eden's Crush,92,2001
Dance with Me,Debelah Morgan,93,2001
So Fresh So Clean,Outkast,94,2001
E.I.,Nelly,95,2001
Be Like That,3 Doors Down,96,2001
Most Girls,Pink,97,2001
Oochie Wally,Nas,98,2001
Oochie Wally,Bravehearts,98,2001
Hero,Enrique Iglesias,99,2001
Hemorrhage (In My Hands),Fuel,100,2001
How You Remind Me,Nickelback,1,2002
Foolish,Ashanti,2,2002
Hot in Herre,Nelly,3,2002
Dilemma,Nelly,4,2002
Dilemma,Kelly Rowland,4,2002
Wherever You Will Go,The Calling,5,2002
A Thousand Miles,Vanessa Carlton,6,2002
In the End,Linkin Park,7,2002
What's Luv?,Fat Joe,8,2002
What's Luv?,Ashanti,8,2002
U Got It Bad,Usher,9,2002
Blurry,Puddle of Mudd,10,2002
Complicated,Avril Lavigne,11,2002
Always on Time,Ja Rule,12,2002
Always on Time,Ashanti,12,2002
Ain't It Funny,Jennifer Lopez,13,2002
Ain't It Funny,Ja Rule,13,2002
The Middle,Jimmy Eat World,14,2002
I Need a Girl (Part One),P. Diddy,15,2002
I Need a Girl (Part One),Usher,15,2002
I Need a Girl (Part One),Loon,15,2002
U Don't Have to Call,Usher,16,2002
Family Affair,Mary J. Blige,17,2002
I Need a Girl (Part Two),P. Diddy,18,2002
I Need a Girl (Part Two),Ginuwine,18,2002
I Need a Girl (Part Two),Loon,18,2002
I Need a Girl (Part Two),Mario Winans,18,2002
Gangsta Lovin',Eve,19,2002
Gangsta Lovin',Alicia Keys,19,2002
My Sacrifice,Creed,20,2002
Without Me,Eminem,21,2002
Hero,Enrique Iglesias,22,2002
All You Wanted,Michelle Branch,23,2002
Get the Party Started,Pink,24,2002
Hero,Chad Kroeger,25,2002
Hero,Josey Scott,25,2002
Wasting My Time,Default,26,2002
One Last Breath,Creed,27,2002
"Whenever, Wherever",Shakira,28,2002
I'm Gonna Be Alright,Jennifer Lopez,29,2002
I'm Gonna Be Alright,Nas,29,2002
Oh Boy,Cam'ron,30,2002
Oh Boy,Juelz Santana,30,2002
Heaven,DJ Sammy,31,2002
Heaven,Yanou,31,2002
Heaven,Do,31,2002
Hey Baby,No Doubt,32,2002
Hey Baby,Bounty Killer,32,2002
Girlfriend,'N Sync,33,2002
Girlfriend,Nelly,33,2002
Just a Friend 2002,Mario,34,2002
Soak Up the Sun,Sheryl Crow,35,2002
Don't Let Me Get Me,Pink,36,2002
Nothin',N.O.R.E.,37,2002
Oops (Oh My),Tweet,38,2002
Oops (Oh My),Missy Elliott,38,2002
A Moment Like This,Kelly Clarkson,39,2002
Addictive,Truth Hurts,40,2002
Addictive,Rakim,40,2002
Happy,Ashanti,41,2002
No Such Thing,John Mayer,42,2002
Just Like a Pill,Pink,43,2002
Down 4 U,Ja Rule,44,2002
Down 4 U,Ashanti,44,2002
Down 4 U,Charli Baltimore,44,2002
Can't Get You Out of My Head,Kylie Minogue,45,2002
Superman (It's Not Easy),Five for Fighting,46,2002
Cleanin' Out My Closet,Eminem,47,2002
Halfcrazy,Musiq Soulchild,48,2002
"Lights, Camera, Action!",Mr. Cheeks,49,2002
Still Fly,Big Tymers,50,2002
A Woman's Worth,Alicia Keys,51,2002
7 Days,Craig David,52,2002
Hey Ma,Cam'ron,53,2002
Hey Ma,Juelz Santana,53,2002
Hey Ma,Freekey Zekey,53,2002
Work It,Missy Elliott,54,2002
Move Bitch,Ludacris,55,2002
Move Bitch,Mystikal,55,2002
Move Bitch,I-20,55,2002
Can't Fight the Moonlight,LeAnn Rimes,56,2002
Escape,Enrique Iglesias,57,2002
More than a Woman,Aaliyah,58,2002
Hella Good,No Doubt,59,2002
I Love You,Faith Evans,60,2002
Gotta Get thru This,Daniel Bedingfield,61,2002
"Pass the Courvoisier, Part II",Busta Rhymes,62,2002
"Pass the Courvoisier, Part II",P. Diddy,62,2002
"Pass the Courvoisier, Part II",Pharrell,62,2002
Lose Yourself,Eminem,63,2002
Butterflies,Michael Jackson,64,2002
What About Us?,Brandy,65,2002
Underneath Your Clothes,Shakira,66,2002
Rainy Dayz,Mary J. Blige,67,2002
Rainy Dayz,Ja Rule,67,2002
Differences,Ginuwine,68,2002
If I Could Go!,Angie Martinez,69,2002
If I Could Go!,Lil' Mo,69,2002
If I Could Go!,Sacario,69,2002
The Whole World,Outkast,70,2002
The Whole World,Killer Mike,70,2002
Underneath It All,No Doubt,71,2002
Underneath It All,Lady Saw,71,2002
Caramel,City High,72,2002
Caramel,Eve,72,2002
Luv U Better,LL Cool J,73,2002
Gimme the Light,Sean Paul,74,2002
Gone,'N Sync,75,2002
Livin' It Up,Ja Rule,76,2002
Livin' It Up,Case,76,2002
Rollout (My Business),Ludacris,77,2002
Here Is Gone,Goo Goo Dolls,78,2002
No More Drama,Mary J. Blige,79,2002
Days Go By,Dirty Vegas,80,2002
Baby,Ashanti,81,2002
The Good Stuff,Kenny Chesney,82,2002
We Thuggin',Fat Joe,83,2002
We Thuggin',R. Kelly,83,2002
Good Morning Beautiful,Steve Holy,84,2002
Rock the Boat,Aaliyah,85,2002
Drive (For Daddy Gene),Alan Jackson,86,2002
Standing Still,Jewel,87,2002
Anything,Jaheim,88,2002
Anything,Next,88,2002
Full Moon,Brandy,89,2002
Uh Huh,B2K,90,2002
A New Day Has Come,Celine Dion,91,2002
Turn Off the Light,Nelly Furtado,92,2002
Living and Living Well,George Strait,93,2002
My List,Toby Keith,94,2002
Hands Clean,Alanis Morissette,95,2002
Sk8er Boi,Avril Lavigne,96,2002
Long Time Gone,Dixie Chicks,97,2002
Where Were You (When the World Stopped Turning),Alan Jackson,98,2002
Like I Love You,Justin Timberlake,99,2002
I Do!!,Toya,100,2002
In da Club,50 Cent,1,2003
Ignition (Remix),R. Kelly,2,2003
Get Busy,Sean Paul,3,2003
Crazy in Love,Beyoncé,4,2003
Crazy in Love,Jay-Z,4,2003
When I'm Gone,3 Doors Down,5,2003
Unwell,Matchbox Twenty,6,2003
Right Thurr,Chingy,7,2003
Miss You,Aaliyah,8,2003
Picture,Kid Rock,9,2003
Picture,Sheryl Crow,9,2003
Bring Me to Life,Evanescence,10,2003
Bring Me to Life,Paul McCoy,10,2003
Get Low,Lil Jon & The East Side Boyz,11,2003
Get Low,Ying Yang Twins,11,2003
Baby Boy,Beyoncé,12,2003
Baby Boy,Sean Paul,12,2003
Shake Ya Tailfeather,Nelly,13,2003
Shake Ya Tailfeather,P. Diddy,13,2003
Shake Ya Tailfeather,Murphy Lee,13,2003
21 Questions,50 Cent,14,2003
21 Questions,Nate Dogg,14,2003
All I Have,Jennifer Lopez,15,2003
All I Have,LL Cool J,15,2003
Beautiful,Christina Aguilera,16,2003
I Know What You Want,Busta Rhymes,17,2003
I Know What You Want,Mariah Carey,17,2003
I Know What You Want,Flipmode Squad,17,2003
I'm with You,Avril Lavigne,18,2003
Drift Away,Uncle Kracker,19,2003
Drift Away,Dobie Gray,19,2003
Magic Stick,Lil' Kim,20,2003
Magic Stick,50 Cent,20,2003
P.I.M.P.,50 Cent,21,2003
"Bump, Bump, Bump",B2K,22,2003
"Bump, Bump, Bump",P. Diddy,22,2003
Into You,Fabolous,23,2003
Into You,Tamia,23,2003
Can't Let You Go,Fabolous,24,2003
Can't Let You Go,Lil' Mo,24,2003
Mesmerize,Ja Rule,25,2003
Mesmerize,Ashanti,25,2003
Where Is the Love?,The Black Eyed Peas,26,2003
The Game of Love,Santana,27,2003
The Game of Love,Michelle Branch,27,2003
Lose Yourself,Eminem,28,2003
Rock wit U (Awww Baby),Ashanti,29,2003
Cry Me a River,Justin Timberlake,30,2003
How You Gonna Act Like That,Tyrese,31,2003
Rock Your Body,Justin Timberlake,32,2003
No Letting Go,Wayne Wonder,33,2003
Frontin',Pharrell,34,2003
Frontin',Jay-Z,34,2003
Landslide,Dixie Chicks,35,2003
Work It,Missy Elliott,36,2003
'03 Bonnie & Clyde,Jay-Z,37,2003
'03 Bonnie & Clyde,Beyoncé,37,2003
Don't Mess with My Man,Nivea,38,2003
Don't Mess with My Man,Jagged Edge,38,2003
So Gone,Monica,39,2003
Air Force Ones,Nelly,40,2003
Air Force Ones,St. Lunatics,40,2003
"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,41,2003
Beautiful,Snoop Dogg,42,2003
Beautiful,Pharrell,42,2003
Beautiful,Charlie Wilson,42,2003
Gossip Folks,Missy Elliott,43,2003
Gossip Folks,Ludacris,43,2003
Miss Independent,Kelly Clarkson,44,2003
Calling All Angels,Train,45,2003
Damn!,YoungBloodZ,46,2003
Damn!,Lil Jon,46,2003
This Is the Night,Clay Aiken,47,2003
Your Body Is a Wonderland,John Mayer,48,2003
Headstrong,Trapt,49,2003
In Those Jeans,Ginuwine,50,2003
Stand Up,Ludacris,51,2003
Stand Up,Shawnna,51,2003
The Remedy (I Won't Worry),Jason Mraz,52,2003
Why Don't You & I,Santana,53,2003
Why Don't You & I,Alex Band,53,2003
Excuse Me Miss,Jay-Z,54,2003
Jenny from the Block,Jennifer Lopez,55,2003
Jenny from the Block,Jadakiss,55,2003
Jenny from the Block,Styles P,55,2003
Are You Happy Now?,Michelle Branch,56,2003
Forever and for Always,Shania Twain,57,2003
I Can,Nas,58,2003
Underneath It All,No Doubt,59,2003
Underneath It All,Lady Saw,59,2003
If You're Not the One,Daniel Bedingfield,60,2003
Thoia Thoing,R. Kelly,61,2003
Here Without You,3 Doors Down,62,2003
Wanksta,50 Cent,63,2003
My Love Is Like...Wo,Mýa,64,2003
It's Five O'Clock Somewhere,Alan Jackson,65,2003
It's Five O'Clock Somewhere,Jimmy Buffett,65,2003
Like Glue,Sean Paul,66,2003
Can't Hold Us Down,Christina Aguilera,67,2003
Can't Hold Us Down,Lil' Kim,67,2003
My Front Porch Looking In,Lonestar,68,2003
Angel,Amanda Perez,69,2003
She Hates Me,Puddle of Mudd,70,2003
Don't Wanna Try,Frankie J,71,2003
The Jump Off,Lil' Kim,72,2003
The Jump Off,Mr. Cheeks,72,2003
Intuition,Jewel,73,2003
Hell Yeah,Ginuwine,74,2003
Hell Yeah,Baby,74,2003
Beer for My Horses,Toby Keith,75,2003
Beer for My Horses,Willie Nelson,75,2003
Holidae In,Chingy,76,2003
Holidae In,Ludacris,76,2003
Holidae In,Snoop Dogg,76,2003
Suga Suga,Baby Bash,77,2003
Suga Suga,Frankie J,77,2003
Love of My Life (An Ode to Hip-Hop),Erykah Badu,78,2003
Love of My Life (An Ode to Hip-Hop),Common,78,2003
Fighter,Christina Aguilera,79,2003
Thugz Mansion,2Pac,80,2003
Clocks,Coldplay,81,2003
Put That Woman First,Jaheim,82,2003
Rain on Me,Ashanti,83,2003
19 Somethin',Mark Wills,84,2003
"Can't Stop, Won't Stop",Young Gunz,85,2003
Red Dirt Road,Brooks & Dunn,86,2003
What Was I Thinkin',Dierks Bentley,87,2003
Flying Without Wings,Ruben Studdard,88,2003
Sing for the Moment,Eminem,89,2003
Have You Forgotten?,Darryl Worley,90,2003
"No Shoes, No Shirt, No Problems",Kenny Chesney,91,2003
Come Over,Aaliyah,92,2003
Sick of Being Lonely,Field Mob,93,2003
Step in the Name of Love,R. Kelly,94,2003
I Want You,Thalía,95,2003
I Want You,Fat Joe,95,2003
Like a Stone,Audioslave,96,2003
Don't Know Why,Norah Jones,97,2003
Superman,Eminem,98,2003
Real Good Man,Tim McGraw,99,2003
Say Yes,Floetry,100,2003
Yeah!,Usher,1,2004
Yeah!,Lil Jon,1,2004
Yeah!,Ludacris,1,2004
Burn,Usher,2,2004
If I Ain't Got You,Alicia Keys,3,2004
This Love,Maroon 5,4,2004
The Way You Move,Outkast,5,2004
The Way You Move,Sleepy Brown,5,2004
The Reason,Hoobastank,6,2004
I Don't Wanna Know,Mario Winans,7,2004
I Don't Wanna Know,Enya,7,2004
I Don't Wanna Know,P. Diddy,7,2004
Hey Ya!,Outkast,8,2004
Goodies,Ciara,9,2004
Goodies,Petey Pablo,9,2004
Lean Back,Terror Squad,10,2004
Tipsy,J-Kwon,11,2004
Confessions Part II,Usher,12,2004
Slow Motion,Juvenile,13,2004
Slow Motion,Soulja Slim,13,2004
Freek-a-Leek,Petey Pablo,14,2004
Here Without You,3 Doors Down,15,2004
Slow Jamz,Twista,16,2004
Slow Jamz,Kanye West,16,2004
Slow Jamz,Jamie Foxx,16,2004
Someday,Nickelback,17,2004
Naughty Girl,Beyoncé,18,2004
My Immortal,Evanescence,19,2004
Sunshine,Lil' Flip,20,2004
Dirt Off Your Shoulder,Jay-Z,21,2004
Move Ya Body,Nina Sky,22,2004
Dip It Low,Christina Milian,23,2004
My Boo,Usher,24,2004
My Boo,Alicia Keys,24,2004
One Call Away,Chingy,25,2004
One Call Away,J-Weav,25,2004
"Me, Myself and I",Beyoncé,26,2004
Turn Me On,Kevin Lyttle,27,2004
The First Cut Is the Deepest,Sheryl Crow,28,2004
You Don't Know My Name,Alicia Keys,29,2004
My Place,Nelly,30,2004
My Place,Jaheim,30,2004
Overnight Celebrity,Twista,31,2004
Hotel,Cassidy,32,2004
Hotel,R. Kelly,32,2004
Numb,Linkin Park,33,2004
Diary,Alicia Keys,34,2004
Diary,Tony! Toni! Toné!,34,2004
She Will Be Loved,Maroon 5,35,2004
White Flag,Dido,36,2004
Heaven,Los Lonely Boys,37,2004
It's My Life,No Doubt,38,2004
Pieces of Me,Ashlee Simpson,39,2004
Leave (Get Out),JoJo,40,2004
Milkshake,Kelis,41,2004
Splash Waterfalls,Ludacris,42,2004
Jesus Walks,Kanye West,43,2004
Locked Up,Akon,44,2004
Locked Up,Styles P,44,2004
Stand Up,Ludacris,45,2004
Stand Up,Shawnna,45,2004
Suga Suga,Baby Bash,46,2004
Suga Suga,Frankie J,46,2004
All Falls Down,Kanye West,47,2004
All Falls Down,Syleena Johnson,47,2004
Toxic,Britney Spears,48,2004
Salt Shaker,Ying Yang Twins,49,2004
Salt Shaker,Lil Jon & the East Side Boyz,49,2004
With You,Jessica Simpson,50,2004
Meant to Live,Switchfoot,51,2004
I Like That,Houston,52,2004
I Like That,Chingy,52,2004
I Like That,Nate Dogg,52,2004
I Like That,I-20,52,2004
Sorry 2004,Ruben Studdard,53,2004
My Happy Ending,Avril Lavigne,54,2004
On Fire,Lloyd Banks,55,2004
Roses,Outkast,56,2004
Walked Outta Heaven,Jagged Edge,57,2004
Lose My Breath,Destiny's Child,58,2004
My Band,D12,59,2004
I'm Still in Love with You,Sean Paul,60,2004
I'm Still in Love with You,Sasha,60,2004
Through the Wire,Kanye West,61,2004
Why?,Jadakiss,62,2004
Fuck It (I Don't Want You Back),Eamon,63,2004
Read Your Mind,Avant,64,2004
Read Your Mind,Snoop Dogg,64,2004
Game Over (Flip),Lil' Flip,65,2004
One Thing,Finger Eleven,66,2004
Headsprung,LL Cool J,67,2004
Damn!,YoungBloodZ,68,2004
Damn!,Lil Jon,68,2004
Baby Boy,Beyoncé,69,2004
Baby Boy,Sean Paul,69,2004
Get Low,Lil Jon & the East Side Boyz,70,2004
Get Low,Ying Yang Twins,70,2004
Drop It Like It's Hot,Snoop Dogg,71,2004
Drop It Like It's Hot,Pharrell,71,2004
U Should've Known Better,Monica,72,2004
On the Way Down,Ryan Cabrera,73,2004
Breakaway,Kelly Clarkson,74,2004
Why Don't You & I,Santana,75,2004
Why Don't You & I,Alex Band,75,2004
Are You Gonna Be My Girl,Jet,76,2004
100 Years,Five for Fighting,77,2004
Step in the Name of Love,R. Kelly,78,2004
Breaking the Habit,Linkin Park,79,2004
Gigolo,Nick Cannon,80,2004
Gigolo,R. Kelly,80,2004
Live Like You Were Dying,Tim McGraw,81,2004
Remember When,Alan Jackson,82,2004
Everytime,Britney Spears,83,2004
Southside,Lloyd,84,2004
Southside,Ashanti,84,2004
Dude,Beenie Man,85,2004
Wanna Get to Know You,G-Unit,86,2004
Wanna Get to Know You,Joe,86,2004
Holidae In,Chingy,87,2004
Holidae In,Ludacris,87,2004
Holidae In,Snoop Dogg,87,2004
Let's Get It Started,The Black Eyed Peas,88,2004
When the Sun Goes Down,Kenny Chesney,89,2004
When the Sun Goes Down,Uncle Kracker,89,2004
American Soldier,Toby Keith,90,2004
Change Clothes,Jay-Z,91,2004
Don't Tell Me,Avril Lavigne,92,2004
You'll Think of Me,Keith Urban,93,2004
Happy People,R. Kelly,94,2004
Hey Mama,The Black Eyed Peas,95,2004
Over and Over,Nelly,96,2004
Over and Over,Tim McGraw,96,2004
Redneck Woman,Gretchen Wilson,97,2004
Just Lose It,Eminem,98,2004
Letters from Home,John Michael Montgomery,99,2004
I Go Back,Kenny Chesney,100,2004
We Belong Together,Mariah Carey,1,2005
Hollaback Girl,Gwen Stefani,2,2005
Let Me Love You,Mario,3,2005
Since U Been Gone,Kelly Clarkson,4,2005
"1, 2 Step",Ciara,5,2005
"1, 2 Step",Missy Elliott,5,2005
Gold Digger,Kanye West,6,2005
Gold Digger,Jamie Foxx,6,2005
Boulevard of Broken Dreams,Green Day,7,2005
Candy Shop,50 Cent,8,2005
Candy Shop,Olivia,8,2005
Don't Cha,The Pussycat Dolls,9,2005
Don't Cha,Busta Rhymes,9,2005
Behind These Hazel Eyes,Kelly Clarkson,10,2005
Disco Inferno,50 Cent,11,2005
You and Me,Lifehouse,12,2005
Don't Phunk with My Heart,The Black Eyed Peas,13,2005
Lose Control,Missy Elliott,14,2005
Lose Control,Ciara,14,2005
Lose Control,Fatman Scoop,14,2005
Shake It Off,Mariah Carey,15,2005
Mr. Brightside,The Killers,16,2005
Just a Lil Bit,50 Cent,17,2005
Pon de Replay,Rihanna,18,2005
How We Do,The Game,19,2005
How We Do,50 Cent,19,2005
Beverly Hills,Weezer,20,2005
Oh,Ciara,21,2005
Oh,Ludacris,21,2005
Lonely No More,Rob Thomas,22,2005
Drop It Like It's Hot,Snoop Dogg,23,2005
Drop It Like It's Hot,Pharrell,23,2005
Hate It or Love It,The Game,24,2005
Hate It or Love It,50 Cent,24,2005
Lovers & Friends,Lil Jon,25,2005
Lovers & Friends,Usher,25,2005
Lovers & Friends,Ludacris,25,2005
Soldier,Destiny's Child,26,2005
Soldier,T.I.,26,2005
Soldier,Lil Wayne,26,2005
Breakaway,Kelly Clarkson,27,2005
Switch,Will Smith,28,2005
Let Me Hold You,Bow Wow,29,2005
Let Me Hold You,Omarion,29,2005
Like You,Bow Wow,30,2005
Like You,Ciara,30,2005
Rich Girl,Gwen Stefani,31,2005
Rich Girl,Eve,31,2005
My Humps,The Black Eyed Peas,32,2005
Obsession (No Es Amor),Frankie J,33,2005
Obsession (No Es Amor),Baby Bash,33,2005
Caught Up,Usher,34,2005
Listen to Your Heart,DHT,35,2005
Listen to Your Heart,Edmee,35,2005
Scars,Papa Roach,36,2005
Feel Good Inc.,Gorillaz,37,2005
Let Me Go,3 Doors Down,38,2005
Holiday,Green Day,39,2005
"Sugar, We're Goin Down",Fall Out Boy,40,2005
Grind with Me,Pretty Ricky,41,2005
Run It!,Chris Brown,42,2005
Run It!,Juelz Santana,42,2005
Photograph,Nickelback,43,2005
Lonely,Akon,44,2005
Collide,Howie Day,45,2005
Wake Me Up When September Ends,Green Day,46,2005
Slow Down,Bobby Valentino,47,2005
Over and Over,Nelly,48,2005
Over and Over,Tim McGraw,48,2005
Some Cut,Trillville,49,2005
Get It Poppin',Fat Joe,50,2005
Get It Poppin',Nelly,50,2005
Play,David Banner,51,2005
Soul Survivor,Young Jeezy,52,2005
Soul Survivor,Akon,52,2005
Pimpin' All Over the World,Ludacris,53,2005
Pimpin' All Over the World,Bobby Valentino,53,2005
My Boo,Usher,54,2005
My Boo,Alicia Keys,54,2005
Sugar (Gimme Some),Trick Daddy,55,2005
Sugar (Gimme Some),Ludacris,55,2005
Sugar (Gimme Some),Lil' Kim,55,2005
Sugar (Gimme Some),Cee Lo Green,55,2005
Karma,Alicia Keys,56,2005
Speed of Sound,Coldplay,57,2005
I Don't Want to Be,Gavin DeGraw,58,2005
Mockingbird,Eminem,59,2005
La Tortura,Shakira,60,2005
La Tortura,Alejandro Sanz,60,2005
She Will Be Loved,Maroon 5,61,2005
Baby I'm Back,Baby Bash,62,2005
Baby I'm Back,Akon,62,2005
Wait (The Whisper Song),Ying Yang Twins,63,2005
Incomplete,Backstreet Boys,64,2005
Bring Em Out,T.I.,65,2005
Cater 2 U,Destiny's Child,66,2005
1 Thing,Amerie,67,2005
Best of You,Foo Fighters,68,2005
It's Like That,Mariah Carey,69,2005
It's Like That,Jermaine Dupri,69,2005
It's Like That,Fatman Scoop,69,2005
Goin' Crazy,Natalie,70,2005
Inside Your Heaven,Carrie Underwood,71,2005
Because of You,Kelly Clarkson,72,2005
Truth Is,Fantasia,73,2005
Your Body,Pretty Ricky,74,2005
Beautiful Soul,Jesse McCartney,75,2005
Cool,Gwen Stefani,76,2005
Get Back,Ludacris,77,2005
Outta Control,50 Cent,78,2005
Outta Control,Mobb Deep,78,2005
U Don't Know Me,T.I.,79,2005
These Words,Natasha Bedingfield,80,2005
Don't Lie,The Black Eyed Peas,81,2005
Get Right,Jennifer Lopez,82,2005
Daughters,John Mayer,83,2005
As Good as I Once Was,Toby Keith,84,2005
Girlfight,Brooke Valentine,85,2005
Girlfight,Lil Jon,85,2005
Girlfight,Big Boi,85,2005
Lose My Breath,Destiny's Child,86,2005
Ordinary People,John Legend,87,2005
We Be Burnin',Sean Paul,88,2005
Just the Girl,The Click Five,89,2005
True,Ryan Cabrera,90,2005
O,Omarion,91,2005
Back Then,Mike Jones,92,2005
Numb/Encore,Jay-Z,93,2005
Numb/Encore,Linkin Park,93,2005
Wonderful,Ja Rule,94,2005
Wonderful,R. Kelly,94,2005
Wonderful,Ashanti,94,2005
I'm Sprung,T-Pain,95,2005
Chariot,Gavin DeGraw,96,2005
U Already Know,112,97,2005
U Already Know,Foxy Brown,97,2005
Mississippi Girl,Faith Hill,98,2005
Number One Spot,Ludacris,99,2005
Give Me That,Webbie,100,2005
Give Me That,Bun B,100,2005
Bad Day,Daniel Powter,1,2006
Temperature,Sean Paul,2,2006
Promiscuous,Nelly Furtado,3,2006
Promiscuous,Timbaland,3,2006
You're Beautiful,James Blunt,4,2006
Hips Don't Lie,Shakira,5,2006
Hips Don't Lie,Wyclef Jean,5,2006
Unwritten,Natasha Bedingfield,6,2006
Crazy,Gnarls Barkley,7,2006
Ridin',Chamillionaire,8,2006
Ridin',Krayzie Bone,8,2006
SexyBack,Justin Timberlake,9,2006
SexyBack,Timbaland,9,2006
Check on It,Beyoncé,10,2006
Check on It,Slim Thug,10,2006
Be Without You,Mary J. Blige,11,2006
Grillz,Nelly,12,2006
Grillz,Paul Wall,12,2006
Grillz,Ali & Gipp,12,2006
Over My Head (Cable Car),The Fray,13,2006
Me & U,Cassie,14,2006
Buttons,Pussycat Dolls,15,2006
Buttons,Snoop Dogg,15,2006
Run It!,Chris Brown,16,2006
Run It!,Juelz Santana,16,2006
So Sick,Ne-Yo,17,2006
It's Goin' Down,Yung Joc,18,2006
It's Goin' Down,Nitti,18,2006
SOS,Rihanna,19,2006
I Write Sins Not Tragedies,Panic! at the Disco,20,2006
Move Along,The All-American Rejects,21,2006
London Bridge,Fergie,22,2006
Dani California,Red Hot Chili Peppers,23,2006
Snap Yo Fingers,Lil Jon,24,2006
Snap Yo Fingers,E-40,24,2006
Snap Yo Fingers,Sean Paul,24,2006
"Lean wit It, Rock wit It",Dem Franchize Boyz,25,2006
What Hurts the Most,Rascal Flatts,26,2006
How to Save a Life,The Fray,27,2006
Unfaithful,Rihanna,28,2006
Chasing Cars,Snow Patrol,29,2006
Lips of an Angel,Hinder,30,2006
Everytime We Touch,Cascada,31,2006
Ain't No Other Man,Christina Aguilera,32,2006
"Dance, Dance",Fall Out Boy,33,2006
Gold Digger,Kanye West,34,2006
Gold Digger,Jamie Foxx,34,2006
Money Maker,Ludacris,35,2006
Money Maker,Pharrell,35,2006
Ms. New Booty,Bubba Sparxxx,36,2006
Ms. New Booty,Ying Yang Twins,36,2006
(When You Gonna) Give It Up to Me,Sean Paul,37,2006
(When You Gonna) Give It Up to Me,Keyshia Cole,37,2006
Photograph,Nickelback,38,2006
Because of You,Kelly Clarkson,39,2006
Stickwitu,Pussycat Dolls,40,2006
I'm 'n Luv (wit a Stripper),T-Pain,41,2006
I'm 'n Luv (wit a Stripper),Mike Jones,41,2006
My Humps,The Black Eyed Peas,42,2006
Where'd You Go,Fort Minor,43,2006
Where'd You Go,Holly Brook,43,2006
Where'd You Go,Jonah Matranga,43,2006
Yo (Excuse Me Miss),Chris Brown,44,2006
Walk Away,Kelly Clarkson,45,2006
Laffy Taffy,D4L,46,2006
What You Know,T.I.,47,2006
Dirty Little Secret,The All-American Rejects,48,2006
Savin' Me,Nickelback,49,2006
Don't Forget About Us,Mariah Carey,50,2006
Sexy Love,Ne-Yo,51,2006
U and Dat,E-40,52,2006
U and Dat,T-Pain,52,2006
U and Dat,Kandi Girl,52,2006
Far Away,Nickelback,53,2006
What's Left of Me,Nick Lachey,54,2006
So What,Field Mob,55,2006
So What,Ciara,55,2006
Do It to It,Cherish,56,2006
Do It to It,Sean P,56,2006
Black Horse and the Cherry Tree,KT Tunstall,57,2006
There It Go (The Whistle Song),Juelz Santana,58,2006
Shoulder Lean,Young Dro,59,2006
Shoulder Lean,T.I.,59,2006
Unpredictable,Jamie Foxx,60,2006
Unpredictable,Ludacris,60,2006
My Love,Justin Timberlake,61,2006
My Love,T.I.,61,2006
Shake That,Eminem,62,2006
Shake That,Nate Dogg,62,2006
Pullin' Me Back,Chingy,63,2006
Pullin' Me Back,Tyrese,63,2006
Bossy,Kelis,64,2006
Bossy,Too Short,64,2006
Chain Hang Low,Jibbs,65,2006
Smack That,Akon,66,2006
Smack That,Eminem,66,2006
One Wish,Ray J,67,2006
"Sugar, We're Goin Down",Fall Out Boy,68,2006
Gimme That,Chris Brown,69,2006
Gimme That,Lil Wayne,69,2006
I Know You See It,Yung Joc,70,2006
Who Says You Can't Go Home,Bon Jovi,71,2006
Who Says You Can't Go Home,Jennifer Nettles,71,2006
Too Little Too Late,JoJo,72,2006
Touch It,Busta Rhymes,73,2006
Rompe,Daddy Yankee,74,2006
Déjà Vu,Beyoncé,75,2006
Déjà Vu,Jay-Z,75,2006
Life Is a Highway,Rascal Flatts,76,2006
Call Me When You're Sober,Evanescence,77,2006
"Jesus, Take the Wheel",Carrie Underwood,78,2006
Show Stopper,Danity Kane,79,2006
Show Stopper,Yung Joc,79,2006
Get Up,Ciara,80,2006
Get Up,Chamillionaire,80,2006
We Be Burnin',Sean Paul,81,2006
Hate Me,Blue October,82,2006
You and Me,Lifehouse,83,2006
Beep,Pussycat Dolls,84,2006
Beep,will.i.am,84,2006
I Think They Like Me,Dem Franchize Boyz,85,2006
I Think They Like Me,Jermaine Dupri,85,2006
I Think They Like Me,Da Brat,85,2006
I Think They Like Me,Bow Wow,85,2006
Say Goodbye,Chris Brown,86,2006
Waiting on the World to Change,John Mayer,87,2006
Soul Survivor,Young Jeezy,88,2006
Soul Survivor,Akon,88,2006
Pump It,The Black Eyed Peas,89,2006
When I'm Gone,Eminem,90,2006
Hung Up,Madonna,91,2006
Stay Fly,Three 6 Mafia,92,2006
Stay Fly,Young Buck,92,2006
Stay Fly,8Ball & MJG,92,2006
Love,Keyshia Cole,93,2006
When You're Mad,Ne-Yo,94,2006
Why You Wanna,T.I.,95,2006
Stupid Girls,Pink,96,2006
Feel Good Inc.,Gorillaz,97,2006
